X,Y,OBJECTID_1,UniqueID,CompAddNum,CompStreetName,CompSubAddress,CompCityStateZip,StreetAddress,MainAddress,CompleteAddress,FeatureType,Alternate,Residential,Mailable,MainPoint,Anomaly,AnomalyType,Status,Authority,Landmark,ParcelNumber,ProprietaryID,AddNumPre,AddNum,AddNumPost,StreetPreDir,ImpliedPreDir,StreetPreType,StreetName,StreetPostType,StreetPostDir,StreetPostMod,SubAddType1,SubNumber1,SubAddType2,SubNumber2,SubAddType3,SubNumber3,City,ZipCode,ZipPlus4,UIUC,StatePlaneX,StatePlaneY
-88.2768957585369,40.1366198532751,2089,33465,1733,Anita Dr,,"Champaign, IL 61821",1733 Anita Dr,"1733 Anita Dr, Champaign, IL 61821","1733 Anita Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002152001,M2053,,1733,,,,,Anita,Drive,,,,,,,,,Champaign,61821,,,1000031.38623974,1263679.69379957
-88.2766785799372,40.1365851039365,2090,33466,1731,Anita Dr,,"Champaign, IL 61821",1731 Anita Dr,"1731 Anita Dr, Champaign, IL 61821","1731 Anita Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002152002,M2054,,1731,,,,,Anita,Drive,,,,,,,,,Champaign,61821,,,1000092.11676133,1263667.07374607
-88.2764661505058,40.1365192193454,2091,33467,1729,Anita Dr,,"Champaign, IL 61821",1729 Anita Dr,"1729 Anita Dr, Champaign, IL 61821","1729 Anita Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002152003,M2055,,1729,,,,,Anita,Drive,,,,,,,,,Champaign,61821,,,1000151.52674749,1263643.11086749
-88.276254580543,40.1364447761841,2092,33468,1727,Anita Dr,,"Champaign, IL 61821",1727 Anita Dr,"1727 Anita Dr, Champaign, IL 61821","1727 Anita Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002152004,M2056,,1727,,,,,Anita,Drive,,,,,,,,,Champaign,61821,,,1000210.69854516,1263616.03021299
-88.2756919133708,40.1363801436022,2093,33469,1723,Anita Dr,,"Champaign, IL 61821",1723 Anita Dr,"1723 Anita Dr, Champaign, IL 61821","1723 Anita Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002152006,M2057,,1723,,,,,Anita,Drive,,,,,,,,,Champaign,61821,,,1000368.03418849,1263592.58701841
-88.2755470345384,40.1365741498694,2094,33470,1721,Anita Dr,,"Champaign, IL 61821",1721 Anita Dr,"1721 Anita Dr, Champaign, IL 61821","1721 Anita Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002152007,M2058,,1721,,,,,Anita,Drive,,,,,,,,,Champaign,61821,,,1000408.49604983,1263663.28700824
-88.2751291997246,40.1363726094503,2095,33471,1905,Cynthia Dr,,"Champaign, IL 61821",1905 Cynthia Dr,"1905 Cynthia Dr, Champaign, IL 61821","1905 Cynthia Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002152010,M2059,,1905,,,,,Cynthia,Drive,,,,,,,,,Champaign,61821,,,1000525.36950374,1263589.94496332
-88.2751369497184,40.1362052481968,2096,33472,1903,Cynthia Dr,,"Champaign, IL 61821",1903 Cynthia Dr,"1903 Cynthia Dr, Champaign, IL 61821","1903 Cynthia Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002152011,M2060,,1903,,,,,Cynthia,Drive,,,,,,,,,Champaign,61821,,,1000523.2425395,1263528.97625324
-88.2751721493604,40.1359812111198,2097,33473,1901,Cynthia Dr,,"Champaign, IL 61821",1901 Cynthia Dr,"1901 Cynthia Dr, Champaign, IL 61821","1901 Cynthia Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002152012,M2061,,1901,,,,,Cynthia,Drive,,,,,,,,,Champaign,61821,,,1000513.45417324,1263447.35633774
-88.276900916832,40.1363049859997,2098,33474,1734,Paula Dr,,"Champaign, IL 61821",1734 Paula Dr,"1734 Paula Dr, Champaign, IL 61821","1734 Paula Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002152013,M2062,,1734,,,,,Paula,Drive,,,,,,,,,Champaign,61821,,,1000030.01681991,1263564.99127308
-88.2766956131975,40.1362134195802,2099,33475,1732,Paula Dr,,"Champaign, IL 61821",1732 Paula Dr,"1732 Paula Dr, Champaign, IL 61821","1732 Paula Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002152014,M2063,,1732,,,,,Paula,Drive,,,,,,,,,Champaign,61821,,,1000087.44058958,1263531.67145782
-88.2764674751039,40.1361393550665,2100,33476,1730,Paula Dr,,"Champaign, IL 61821",1730 Paula Dr,"1730 Paula Dr, Champaign, IL 61821","1730 Paula Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002152015,M2064,,1730,,,,,Paula,Drive,,,,,,,,,Champaign,61821,,,1000151.24492391,1263504.73155107
-88.2758692769998,40.1359133127535,2101,33477,1724,Paula Dr,,"Champaign, IL 61821",1724 Paula Dr,"1724 Paula Dr, Champaign, IL 61821","1724 Paula Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002152018,M2065,,1724,,,,,Paula,Drive,,,,,,,,,Champaign,61821,,,1000318.55364441,1263422.49516699
-88.2752457240507,40.1356891999697,2102,33478,1718,Paula Dr,,"Champaign, IL 61821",1718 Paula Dr,"1718 Paula Dr, Champaign, IL 61821","1718 Paula Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002152021,M2066,,1718,,,,,Paula,Drive,,,,,,,,,Champaign,61821,,,1000492.95224575,1263340.96744291
-88.2753882347284,40.1353215773781,2103,33479,1811,Cynthia Dr,,"Champaign, IL 61821",1811 Cynthia Dr,"1811 Cynthia Dr, Champaign, IL 61821","1811 Cynthia Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002153003,M2067,,1811,,,,,Cynthia,Drive,,,,,,,,,Champaign,61821,,,1000453.19346699,1263207.02184466
-88.2753050733114,40.1349692117355,2104,33480,1807,Cynthia Dr,,"Champaign, IL 61821",1807 Cynthia Dr,"1807 Cynthia Dr, Champaign, IL 61821","1807 Cynthia Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002153005,M2068,,1807,,,,,Cynthia,Drive,,,,,,,,,Champaign,61821,,,1000476.52937833,1263078.67531657
-88.2752797198968,40.1348217033508,2105,33481,1805,Cynthia Dr,,"Champaign, IL 61821",1805 Cynthia Dr,"1805 Cynthia Dr, Champaign, IL 61821","1805 Cynthia Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002153006,M2069,,1805,,,,,Cynthia,Drive,,,,,,,,,Champaign,61821,,,1000483.65337983,1263024.94478099
-88.2765518424811,40.1354365858012,2106,33482,1810,N Mattis Ave,,"Champaign, IL 61821",1810 N Mattis Ave,"1810 N Mattis Ave, Champaign, IL 61821","1810 N Mattis Ave, Champaign, IL 61821",Standard,P,N,Y,Y,N,,Active,Champaign,Champaign Fire Station 5,412002153007,M2070,,1810,,North,North,,Mattis,Avenue,,,,,,,,,Champaign,61821,,,1000127.81944583,1263248.70778491
-88.2746585864957,40.1388271506106,2107,33483,2022,Cynthia Dr,,"Champaign, IL 61821",2022 Cynthia Dr,"2022 Cynthia Dr, Champaign, IL 61821","2022 Cynthia Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002154001,M2071,,2022,,,,,Cynthia,Drive,,,,,,,,,Champaign,61821,,,1000656.36169583,1264484.18562891
-88.2746518737358,40.1384772776131,2108,33484,2018,Cynthia Dr,,"Champaign, IL 61821",2018 Cynthia Dr,"2018 Cynthia Dr, Champaign, IL 61821","2018 Cynthia Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002154003,M2072,,2018,,,,,Cynthia,Drive,,,,,,,,,Champaign,61821,,,1000658.32264991,1264356.73312791
-88.2746520126425,40.1383157999555,2109,33485,2016,Cynthia Dr,,"Champaign, IL 61821",2016 Cynthia Dr,"2016 Cynthia Dr, Champaign, IL 61821","2016 Cynthia Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002154004,M2073,,2016,,,,,Cynthia,Drive,,,,,,,,,Champaign,61821,,,1000658.32264991,1264297.90909857
-88.2746521561787,40.1381489392842,2110,33486,2014,Cynthia Dr,,"Champaign, IL 61821",2014 Cynthia Dr,"2014 Cynthia Dr, Champaign, IL 61821","2014 Cynthia Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002154005,M2074,,2014,,,,,Cynthia,Drive,,,,,,,,,Champaign,61821,,,1000658.32264991,1264237.12411515
-88.2746242521224,40.1379766822815,2111,33487,2012,Cynthia Dr,,"Champaign, IL 61821",2012 Cynthia Dr,"2012 Cynthia Dr, Champaign, IL 61821","2012 Cynthia Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002154006,M2075,,2012,,,,,Cynthia,Drive,,,,,,,,,Champaign,61821,,,1000666.16581008,1264174.37850574
-88.2746384264324,40.1378044457009,2112,33488,2010,Cynthia Dr,,"Champaign, IL 61821",2010 Cynthia Dr,"2010 Cynthia Dr, Champaign, IL 61821","2010 Cynthia Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002154007,M2076,,2010,,,,,Cynthia,Drive,,,,,,,,,Champaign,61821,,,1000662.24422999,1264111.63256824
-88.2746385699992,40.1376375850148,2113,33489,2008,Cynthia Dr,,"Champaign, IL 61821",2008 Cynthia Dr,"2008 Cynthia Dr, Champaign, IL 61821","2008 Cynthia Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002154008,M2077,,2008,,,,,Cynthia,Drive,,,,,,,,,Champaign,61821,,,1000662.24422999,1264050.84758482
-88.2746387135648,40.137470724324,2114,33490,2006,Cynthia Dr,,"Champaign, IL 61821",2006 Cynthia Dr,"2006 Cynthia Dr, Champaign, IL 61821","2006 Cynthia Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002154009,M2078,,2006,,,,,Cynthia,Drive,,,,,,,,,Champaign,61821,,,1000662.24422999,1263990.0626014
-88.2746318481876,40.1372984779642,2115,33491,2004,Cynthia Dr,,"Champaign, IL 61821",2004 Cynthia Dr,"2004 Cynthia Dr, Champaign, IL 61821","2004 Cynthia Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002154010,M2079,,2004,,,,,Cynthia,Drive,,,,,,,,,Champaign,61821,,,1000664.20518408,1263927.31699199
-88.2746249747537,40.1371369967189,2116,33492,2002,Cynthia Dr,,"Champaign, IL 61821",2002 Cynthia Dr,"2002 Cynthia Dr, Champaign, IL 61821","2002 Cynthia Dr, Champaign, IL 61821",Recreation,P,N,N,Y,N,,Active,Champaign,,412002154011,M2080,,2002,,,,,Cynthia,Drive,,,,,,,,,Champaign,61821,,,1000666.16581008,1263868.49296266
-88.2746251229825,40.1369647530034,2117,33493,2000,Cynthia Dr,,"Champaign, IL 61821",2000 Cynthia Dr,"2000 Cynthia Dr, Champaign, IL 61821","2000 Cynthia Dr, Champaign, IL 61821",Recreation,P,N,N,Y,N,,Active,Champaign,,412002154012,M2081,,2000,,,,,Cynthia,Drive,,,,,,,,,Champaign,61821,,,1000666.16581008,1263805.74702515
-88.2746384586326,40.1367850579234,2118,33494,1908,Cynthia Dr,,"Champaign, IL 61821",1908 Cynthia Dr,"1908 Cynthia Dr, Champaign, IL 61821","1908 Cynthia Dr, Champaign, IL 61821",Recreation,P,N,N,Y,N,,Active,Champaign,,412002154013,M2082,,1908,,,,,Cynthia,Drive,,,,,,,,,Champaign,61821,,,1000662.48045,1263740.28422957
-88.2746175547688,40.1366289516637,2119,33495,1906,Cynthia Dr,,"Champaign, IL 61821",1906 Cynthia Dr,"1906 Cynthia Dr, Champaign, IL 61821","1906 Cynthia Dr, Champaign, IL 61821",Recreation,P,N,N,Y,N,,Active,Champaign,,412002154014,M2083,,1906,,,,,Cynthia,Drive,,,,,,,,,Champaign,61821,,,1000668.36265608,1263683.42082624
-88.2746237755457,40.1364674761372,2120,33496,1904,Cynthia Dr,,"Champaign, IL 61821",1904 Cynthia Dr,"1904 Cynthia Dr, Champaign, IL 61821","1904 Cynthia Dr, Champaign, IL 61821",Parking Lot,P,N,N,Y,N,,Active,Champaign,,412002154015,M2084,,1904,,,,,Cynthia,Drive,,,,,,,,,Champaign,61821,,,1000666.66220016,1263624.59646882
-88.274564298413,40.1362635552289,2121,33497,1902,Cynthia Dr,,"Champaign, IL 61821",1902 Cynthia Dr,"1902 Cynthia Dr, Champaign, IL 61821","1902 Cynthia Dr, Champaign, IL 61821",Parking Lot,P,N,N,Y,N,,Active,Champaign,,412002154016,M2085,,1902,,,,,Cynthia,Drive,,,,,,,,,Champaign,61821,,,1000683.34097258,1263550.32201107
-88.2736033332918,40.1362852242663,2122,33498,2001,Garden Hills Dr,,"Champaign, IL 61821",2001 Garden Hills Dr,"2001 Garden Hills Dr, Champaign, IL 61821","2001 Garden Hills Dr, Champaign, IL 61821",Standard,P,N,Y,Y,N,,Active,Champaign,Garden Hills School,412002154018,M2086,,2001,,,,,Garden Hills,Drive,,,,,,,,,Champaign,61821,,,1000952.01989716,1263558.39482957
-88.2746523534391,40.1358801855881,2123,33499,1715,Sandra St,,"Champaign, IL 61821",1715 Sandra St,"1715 Sandra St, Champaign, IL 61821","1715 Sandra St, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002155001,M2087,,1715,,,,,Sandra,Street,,,,,,,,,Champaign,61821,,,1000658.8131345,1263410.64971824
-88.2744306055722,40.1357761431152,2124,33500,1713,Sandra St,,"Champaign, IL 61821",1713 Sandra St,"1713 Sandra St, Champaign, IL 61821","1713 Sandra St, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002155002,M2088,,1713,,,,,Sandra,Street,,,,,,,,,Champaign,61821,,,1000720.83892908,1263372.78955774
-88.2742292747314,40.1357177199037,2125,33501,1711,Sandra St,,"Champaign, IL 61821",1711 Sandra St,"1711 Sandra St, Champaign, IL 61821","1711 Sandra St, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002155003,M2089,,1711,,,,,Sandra,Street,,,,,,,,,Champaign,61821,,,1000777.14524691,1263351.5441934
-88.2737480127339,40.1355391889857,2126,33502,1707,Sandra St,,"Champaign, IL 61821",1707 Sandra St,"1707 Sandra St, Champaign, IL 61821","1707 Sandra St, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002155005,M2090,,1707,,,,,Sandra,Street,,,,,,,,,Champaign,61821,,,1000911.74996458,1263286.59780098
-88.2735320170943,40.1354484157002,2127,33503,1705,Sandra St,,"Champaign, IL 61821",1705 Sandra St,"1705 Sandra St, Champaign, IL 61821","1705 Sandra St, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002155006,M2091,,1705,,,,,Sandra,Street,,,,,,,,,Champaign,61821,,,1000972.16486999,1263253.57096416
-88.2732987239225,40.1353709009991,2128,33504,1703,Sandra St,,"Champaign, IL 61821",1703 Sandra St,"1703 Sandra St, Champaign, IL 61821","1703 Sandra St, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002155007,M2092,,1703,,,,,Sandra,Street,,,,,,,,,Champaign,61821,,,1001037.41309908,1263225.37745099
-88.2747704089942,40.135544516229,2129,33505,1716,Paula Dr,,"Champaign, IL 61821",1716 Paula Dr,"1716 Paula Dr, Champaign, IL 61821","1716 Paula Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002155009,M2093,,1716,,,,,Paula,Drive,,,,,,,,,Champaign,61821,,,1000625.88537883,1263288.34845366
-88.2745227266379,40.1354470956867,2130,33506,1714,Paula Dr,,"Champaign, IL 61821",1714 Paula Dr,"1714 Paula Dr, Champaign, IL 61821","1714 Paula Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002155010,M2094,,1714,,,,,Paula,Drive,,,,,,,,,Champaign,61821,,,1000695.16115891,1263252.90528307
-88.2731748641069,40.1349422345935,2131,33507,1702,Paula Dr,,"Champaign, IL 61821",1702 Paula Dr,"1702 Paula Dr, Champaign, IL 61821","1702 Paula Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002155016,M2095,,1702,,,,,Paula,Drive,,,,,,,,,Champaign,61821,,,1001072.15023433,1263069.24390499
-88.2747694399469,40.1346885975547,2132,33508,1718,Burnetta St,,"Champaign, IL 61821",1718 Burnetta St,"1718 Burnetta St, Champaign, IL 61821","1718 Burnetta St, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002156002,M2096,,1718,,,,,Burnetta,Street,,,,,,,,,Champaign,61821,,,1000626.36175583,1262976.54986466
-88.27453630941,40.1350078497075,2133,33509,1715,Paula Dr,,"Champaign, IL 61821",1715 Paula Dr,"1715 Paula Dr, Champaign, IL 61821","1715 Paula Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002156003,M2097,,1715,,,,,Paula,Drive,,,,,,,,,Champaign,61821,,,1000691.46923716,1263092.89182357
-88.2740991612499,40.1348552832165,2134,33510,1711,Paula Dr,,"Champaign, IL 61821",1711 Paula Dr,"1711 Paula Dr, Champaign, IL 61821","1711 Paula Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002156005,M2098,,1711,,,,,Paula,Drive,,,,,,,,,Champaign,61821,,,1000813.73441258,1263037.39521541
-88.2739175277537,40.1347992543731,2135,33511,1709,Paula Dr,,"Champaign, IL 61821",1709 Paula Dr,"1709 Paula Dr, Champaign, IL 61821","1709 Paula Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002156006,M2099,,1709,,,,,Paula,Drive,,,,,,,,,Champaign,61821,,,1000864.53352358,1263017.01861574
-88.2736904281803,40.1347191975733,2136,33512,1707,Paula Dr,,"Champaign, IL 61821",1707 Paula Dr,"1707 Paula Dr, Champaign, IL 61821","1707 Paula Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002156007,M2100,,1707,,,,,Paula,Drive,,,,,,,,,Champaign,61821,,,1000928.05111308,1262987.89761099
-88.2721214608518,40.1370960920868,2137,33513,2009,Joanne Ln,,"Champaign, IL 61821",2009 Joanne Ln,"2009 Joanne Ln, Champaign, IL 61821","2009 Joanne Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002157008,M2101,,2009,,,,,Joanne,Lane,,,,,,,,,Champaign,61821,,,1001366.14538125,1263854.06418574
-88.272101749026,40.1369386296772,2138,33514,2007,Joanne Ln,,"Champaign, IL 61821",2007 Joanne Ln,"2007 Joanne Ln, Champaign, IL 61821","2007 Joanne Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002157009,M2102,,2007,,,,,Joanne,Lane,,,,,,,,,Champaign,61821,,,1001371.69622316,1263796.7066889
-88.2721184662696,40.1367456327001,2139,33515,2005,Joanne Ln,,"Champaign, IL 61821",2005 Joanne Ln,"2005 Joanne Ln, Champaign, IL 61821","2005 Joanne Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002157010,M2103,,2005,,,,,Joanne,Lane,,,,,,,,,Champaign,61821,,,1001367.07057625,1263726.39744632
-88.2721186121099,40.1365831012752,2140,33516,2003,Joanne Ln,,"Champaign, IL 61821",2003 Joanne Ln,"2003 Joanne Ln, Champaign, IL 61821","2003 Joanne Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002157011,M2104,,2003,,,,,Joanne,Lane,,,,,,,,,Champaign,61821,,,1001367.07057625,1263667.18955949
-88.2726296796319,40.1359031860024,2141,33517,1906,Garden Hills Dr,,"Champaign, IL 61821",1906 Garden Hills Dr,"1906 Garden Hills Dr, Champaign, IL 61821","1906 Garden Hills Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002158002,M2105,,1906,,,,,Garden Hills,Drive,,,,,,,,,Champaign,61821,,,1001224.34678033,1263419.40823091
-88.2726121980316,40.1354090635485,2142,33518,1810,Garden Hills Dr,,"Champaign, IL 61821",1810 Garden Hills Dr,"1810 Garden Hills Dr, Champaign, IL 61821","1810 Garden Hills Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002158005,M2106,,1810,,,,,Garden Hills,Drive,,,,,,,,,Champaign,61821,,,1001229.35759708,1263239.40990324
-88.2726258768588,40.1352383210097,2143,33519,1808,Garden Hills Dr,,"Champaign, IL 61821",1808 Garden Hills Dr,"1808 Garden Hills Dr, Champaign, IL 61821","1808 Garden Hills Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002158006,M2107,,1808,,,,,Garden Hills,Drive,,,,,,,,,Champaign,61821,,,1001225.57545241,1263177.20825599
-88.2726263403173,40.1349113200213,2144,33520,1804,Garden Hills Dr,,"Champaign, IL 61821",1804 Garden Hills Dr,"1804 Garden Hills Dr, Champaign, IL 61821","1804 Garden Hills Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002158008,M2108,,1804,,,,,Garden Hills,Drive,,,,,,,,,Champaign,61821,,,1001225.52722416,1263058.08644699
-88.2725953577808,40.134744430326,2145,33521,1802,Garden Hills Dr,,"Champaign, IL 61821",1802 Garden Hills Dr,"1802 Garden Hills Dr, Champaign, IL 61821","1802 Garden Hills Dr, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002158009,M2109,,1802,,,,,Garden Hills,Drive,,,,,,,,,Champaign,61821,,,1001234.23160308,1262997.2968704
-88.2720919404716,40.1352261696959,2146,33522,1809,Joanne Ln,,"Champaign, IL 61821",1809 Joanne Ln,"1809 Joanne Ln, Champaign, IL 61821","1809 Joanne Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002158015,M2110,,1809,,,,,Joanne,Lane,,,,,,,,,Champaign,61821,,,1001374.86846091,1263172.88411766
-88.2720922384826,40.1348941764773,2147,33523,1805,Joanne Ln,,"Champaign, IL 61821",1805 Joanne Ln,"1805 Joanne Ln, Champaign, IL 61821","1805 Joanne Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002158017,M2111,,1805,,,,,Joanne,Lane,,,,,,,,,Champaign,61821,,,1001374.86846091,1263051.94374274
-88.2720891494346,40.1347119530021,2148,33524,1803,Joanne Ln,,"Champaign, IL 61821",1803 Joanne Ln,"1803 Joanne Ln, Champaign, IL 61821","1803 Joanne Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002158018,M2112,,1803,,,,,Joanne,Lane,,,,,,,,,Champaign,61821,,,1001375.77790791,1262985.56296999
-88.2720873540631,40.134552593383,2149,33525,1801,Joanne Ln,,"Champaign, IL 61821",1801 Joanne Ln,"1801 Joanne Ln, Champaign, IL 61821","1801 Joanne Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002158019,M2113,,1801,,,,,Joanne,Lane,,,,,,,,,Champaign,61821,,,1001376.31990158,1262927.51092074
-88.2716189885128,40.1372419295648,2150,33526,2010,Joanne Ln,,"Champaign, IL 61821",2010 Joanne Ln,"2010 Joanne Ln, Champaign, IL 61821","2010 Joanne Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002176003,M2114,,2010,,,,,Joanne,Lane,,,,,,,,,Champaign,61821,,,1001506.59720008,1263907.28783257
-88.2706455150682,40.1349600474808,2151,33527,1512,Marigold Ln,,"Champaign, IL 61821",1512 Marigold Ln,"1512 Marigold Ln, Champaign, IL 61821","1512 Marigold Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002177009,M2115,,1512,,,,,Marigold,Lane,,,,,,,,,Champaign,61821,,,1001779.36109025,1263076.22158132
-88.2705181453526,40.1348131798697,2152,33528,1510,Marigold Ln,,"Champaign, IL 61821",1510 Marigold Ln,"1510 Marigold Ln, Champaign, IL 61821","1510 Marigold Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002177010,M2116,,1510,,,,,Marigold,Lane,,,,,,,,,Champaign,61821,,,1001815.01193758,1263022.74498224
-88.2711054256158,40.1359657321001,2153,33529,1509,Honeysuckle Ln,,"Champaign, IL 61821",1509 Honeysuckle Ln,"1509 Honeysuckle Ln, Champaign, IL 61821","1509 Honeysuckle Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002177013,M2117,,1509,,,,,Honeysuckle,Lane,,,,,,,,,Champaign,61821,,,1001650.5119385,1263442.48758107
-88.2707972196578,40.1357220263704,2154,33530,1505,Honeysuckle Ln,,"Champaign, IL 61821",1505 Honeysuckle Ln,"1505 Honeysuckle Ln, Champaign, IL 61821","1505 Honeysuckle Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002177015,M2118,,1505,,,,,Honeysuckle,Lane,,,,,,,,,Champaign,61821,,,1001736.74864266,1263353.76958266
-88.2706730351415,40.1355751606686,2155,33531,1503,Honeysuckle Ln,,"Champaign, IL 61821",1503 Honeysuckle Ln,"1503 Honeysuckle Ln, Champaign, IL 61821","1503 Honeysuckle Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002177016,M2119,,1503,,,,,Honeysuckle,Lane,,,,,,,,,Champaign,61821,,,1001771.50841566,1263300.29298357
-88.2701694455334,40.1350430413478,2156,33532,1411,Honeysuckle Ln,,"Champaign, IL 61821",1411 Honeysuckle Ln,"1411 Honeysuckle Ln, Champaign, IL 61821","1411 Honeysuckle Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002177020,M2120,,1411,,,,,Honeysuckle,Lane,,,,,,,,,Champaign,61821,,,1001912.45039099,1263106.54927658
-88.2715933608436,40.1348665921384,2157,33533,1806,Joanne Ln,,"Champaign, IL 61821",1806 Joanne Ln,"1806 Joanne Ln, Champaign, IL 61821","1806 Joanne Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002178002,M2121,,1806,,,,,Joanne,Lane,,,,,,,,,Champaign,61821,,,1001514.36358875,1263041.9916629
-88.2715884600856,40.1346651060916,2158,33534,1804,Joanne Ln,,"Champaign, IL 61821",1804 Joanne Ln,"1804 Joanne Ln, Champaign, IL 61821","1804 Joanne Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002178003,M2122,,1804,,,,,Joanne,Lane,,,,,,,,,Champaign,61821,,,1001515.78484575,1262968.5941719
-88.2709519112108,40.1346339510944,2159,33535,1509,Marigold Ln,,"Champaign, IL 61821",1509 Marigold Ln,"1509 Marigold Ln, Champaign, IL 61821","1509 Marigold Ln, Champaign, IL 61821",Standard,P,Y,Y,Y,N,,Active,Champaign,,412002178007,M2123,,1509,,,,,Marigold,Lane,,,,,,,,,Champaign,61821,,,1001693.77497533,1262957.36912874
